,filter_interaction,example_no,motif1,motif1_qval,motif2,motif2_qval,mean_distance,mean_distance_bg,num_obs,num_obs_bg,pval,adjusted_pval,TF1,TF2,TF_Interaction,TF1_Family,TF2_Family,Family_Interaction
910,filter22$\longleftrightarrow$filter50,4174,MYB_tnt.MYB39_colamp_a_m1,0.0160901,AP2EREBP_tnt.RAP21_colamp_a_m1,0.00440428,78.0,54.0,2029.0,2281.0,5.0569800612111314e-76,1.6200788687223233e-75,MYB39,RAP21,MYB39$\longleftrightarrow$RAP21,MYB,AP2EREBP,MYB$\longleftrightarrow$AP2EREBP
911,filter22$\longleftrightarrow$filter56,4180,MYB_tnt.MYB39_colamp_a_m1,0.0160901,WRKY_tnt.WRKY31_col_a_m1,0.00266194,528.0,420.0,1022.0,1165.0,2.3336032905219146e-47,3.6025711247524964e-47,MYB39,WRKY31,WRKY31$\longleftrightarrow$MYB39,MYB,WRKY,MYB$\longleftrightarrow$WRKY
912,filter22$\longleftrightarrow$filter62,4186,MYB_tnt.MYB39_colamp_a_m1,0.0160901,Trihelix_tnt.AT1G76880_col_a_m1,0.00509108,270.0,300.0,3424.0,3088.0,2.5272306617436013e-76,8.160744338642236e-76,MYB39,AT1G76880,MYB39$\longleftrightarrow$AT1G76880,MYB,Trihelix,MYB$\longleftrightarrow$Trihelix
913,filter22$\longleftrightarrow$filter63,4187,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYB_tnt.MYB51_col_a_m1,0.00977119,540.0,246.0,994.0,1382.0,4.680108828198833e-66,1.1396801745430213e-65,MYB39,MYB51,MYB51$\longleftrightarrow$MYB39,MYB,MYB,MYB$\longleftrightarrow$MYB
914,filter22$\longleftrightarrow$filter68,4192,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.00817143,36.0,36.0,2840.0,4030.0,2.753132844156057e-54,4.985952359158719e-54,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
915,filter22$\longleftrightarrow$filter70,4194,MYB_tnt.MYB39_colamp_a_m1,0.0160901,AP2EREBP_tnt.ERF7_colamp_a_m1,0.00069329,90.0,48.0,1494.0,735.0,1.0105967450470722e-41,1.3885686904030514e-41,MYB39,ERF7,MYB39$\longleftrightarrow$ERF7,MYB,AP2EREBP,MYB$\longleftrightarrow$AP2EREBP
916,filter22$\longleftrightarrow$filter71,4195,MYB_tnt.MYB39_colamp_a_m1,0.0160901,WRKY_tnt.WRKY7_colamp_a_m1,0.0426075,414.0,216.0,3239.0,3820.0,7.799283466743073e-67,1.9425702389660624e-66,MYB39,WRKY7,MYB39$\longleftrightarrow$WRKY7,MYB,WRKY,MYB$\longleftrightarrow$WRKY
917,filter22$\longleftrightarrow$filter72,4196,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G20400_col_a_m1,0.000804975,72.0,282.0,2649.0,2125.0,2.0200797202215964e-103,1.4796457657587045e-102,MYB39,AT2G20400,MYB39$\longleftrightarrow$AT2G20400,MYB,G2like,MYB$\longleftrightarrow$G2like
918,filter22$\longleftrightarrow$filter76,4200,MYB_tnt.MYB39_colamp_a_m1,0.0160901,REM_tnt.REM19_colamp_a_m1,0.019425099999999997,78.0,6.0,3118.0,3750.0,1.407205722217558e-43,2.009366060933511e-43,MYB39,REM19,MYB39$\longleftrightarrow$REM19,MYB,REM,MYB$\longleftrightarrow$REM
919,filter22$\longleftrightarrow$filter77,4201,MYB_tnt.MYB39_colamp_a_m1,0.0160901,C2C2dof_tnt.AT5G02460_colamp_a_m1,0.011696,60.0,114.0,3224.0,3920.0,6.252288296470588e-65,1.4798221151974287e-64,MYB39,AT5G02460,MYB39$\longleftrightarrow$AT5G02460,MYB,C2C2dof,MYB$\longleftrightarrow$C2C2dof
920,filter22$\longleftrightarrow$filter79,4203,MYB_tnt.MYB39_colamp_a_m1,0.0160901,WRKY_tnt.WRKY31_col_a_m1,0.011571399999999999,174.0,60.0,1888.0,2835.0,1.493190887501298e-44,2.1732215941075117e-44,MYB39,WRKY31,WRKY31$\longleftrightarrow$MYB39,MYB,WRKY,MYB$\longleftrightarrow$WRKY
921,filter22$\longleftrightarrow$filter80,4204,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.00308251,102.0,168.0,1346.0,1470.0,1.559254725678405e-122,2.1554208410069358e-121,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
922,filter22$\longleftrightarrow$filter81,4205,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYB_tnt.MYB67_col_a_m1,0.00354035,42.0,204.0,3203.0,3778.0,2.803839103745028e-131,5.257299468118744e-130,MYB39,MYB67,MYB39$\longleftrightarrow$MYB67,MYB,MYB,MYB$\longleftrightarrow$MYB
923,filter22$\longleftrightarrow$filter82,4206,MYB_tnt.MYB39_colamp_a_m1,0.0160901,WRKY_tnt.WRKY7_colamp_a_m1,0.026701599999999995,60.0,108.0,3194.0,3902.0,8.680360847664689e-47,1.3258799677272244e-46,MYB39,WRKY7,MYB39$\longleftrightarrow$WRKY7,MYB,WRKY,MYB$\longleftrightarrow$WRKY
924,filter22$\longleftrightarrow$filter84,4208,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.015408600000000001,120.0,402.0,1761.0,1927.0,1.8920875522287434e-79,6.719263638606256e-79,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
925,filter22$\longleftrightarrow$filter86,4210,MYB_tnt.MYB39_colamp_a_m1,0.0160901,NAC_tnt.ATAF1_col_a_m1,0.00480392,234.0,24.0,1056.0,1093.0,7.586803346057348e-65,1.7914396270883004e-64,MYB39,ATAF1,MYB39$\longleftrightarrow$ATAF1,MYB,NAC,MYB$\longleftrightarrow$NAC
926,filter22$\longleftrightarrow$filter87,4211,MYB_tnt.MYB39_colamp_a_m1,0.0160901,WRKY_tnt.WRKY7_colamp_a_m1,0.0009269339999999999,12.0,12.0,3027.0,3232.0,1.733097502824924e-61,3.760205201487236e-61,MYB39,WRKY7,MYB39$\longleftrightarrow$WRKY7,MYB,WRKY,MYB$\longleftrightarrow$WRKY
927,filter22$\longleftrightarrow$filter93,4217,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.0005813880000000001,36.0,12.0,2326.0,3568.0,1.2911695555413231e-31,1.509578657972283e-31,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
928,filter22$\longleftrightarrow$filter94,4218,MYB_tnt.MYB39_colamp_a_m1,0.0160901,WRKY_tnt.WRKY31_col_a_m1,0.0119128,216.0,348.0,1582.0,2116.0,1.2445262820772913e-86,5.448576317153749e-86,MYB39,WRKY31,WRKY31$\longleftrightarrow$MYB39,MYB,WRKY,MYB$\longleftrightarrow$WRKY
929,filter22$\longleftrightarrow$filter96,4220,MYB_tnt.MYB39_colamp_a_m1,0.0160901,WRKY_tnt.WRKY7_colamp_a_m1,0.00616182,60.0,18.0,3161.0,3878.0,2.679750358498916e-60,5.630769107104611e-60,MYB39,WRKY7,MYB39$\longleftrightarrow$WRKY7,MYB,WRKY,MYB$\longleftrightarrow$WRKY
930,filter22$\longleftrightarrow$filter98,4222,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.00828286,30.0,144.0,2705.0,2530.0,2.3161048548500926e-74,7.086288317382175e-74,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
931,filter22$\longleftrightarrow$filter102,4226,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.00864337,60.0,12.0,3593.0,4660.0,4.474846587545919e-24,4.822205718906258e-24,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
932,filter22$\longleftrightarrow$filter103,4227,MYB_tnt.MYB39_colamp_a_m1,0.0160901,C2C2dof_tnt.AT5G66940_col_a_m1,0.00129579,210.0,108.0,1665.0,1923.0,1.9668587907982483e-24,2.127121358937365e-24,MYB39,AT5G66940,MYB39$\longleftrightarrow$AT5G66940,MYB,C2C2dof,MYB$\longleftrightarrow$C2C2dof
933,filter22$\longleftrightarrow$filter105,4229,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.00104842,96.0,162.0,2302.0,2616.0,8.941450369024635e-100,5.84432626232928e-99,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
934,filter22$\longleftrightarrow$filter107,4231,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.000528327,6.0,396.0,3406.0,4110.0,1.0894185149979106e-30,1.2572967567175456e-30,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
935,filter22$\longleftrightarrow$filter108,4232,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYB_tnt.MYB51_col_a_m1,0.018973300000000002,6.0,174.0,2306.0,2726.0,2.553561527129153e-125,3.871759449651834e-124,MYB39,MYB51,MYB51$\longleftrightarrow$MYB39,MYB,MYB,MYB$\longleftrightarrow$MYB
936,filter22$\longleftrightarrow$filter112,4236,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.0450656,240.0,258.0,1633.0,1363.0,1.1701984389764466e-69,3.152717917491178e-69,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
937,filter22$\longleftrightarrow$filter113,4237,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYB_tnt.MYB67_col_a_m1,0.00826775,18.0,366.0,1081.0,1353.0,1.1057674406645562e-69,2.9809838431525403e-69,MYB39,MYB67,MYB39$\longleftrightarrow$MYB67,MYB,MYB,MYB$\longleftrightarrow$MYB
938,filter22$\longleftrightarrow$filter116,4240,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.00218549,156.0,552.0,2457.0,3533.0,1.2967473092669587e-20,1.3585370101277805e-20,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
939,filter22$\longleftrightarrow$filter118,4242,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.00599276,66.0,372.0,2988.0,3036.0,1.2787832940026767e-103,9.441198933108399e-103,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
940,filter22$\longleftrightarrow$filter124,4248,MYB_tnt.MYB39_colamp_a_m1,0.0160901,Trihelix_tnt.AT2G33550_col_a_m1,0.00273708,246.0,306.0,1025.0,1293.0,4.867218971504996e-63,1.0945767275136021e-62,MYB39,AT2G33550,MYB39$\longleftrightarrow$AT2G33550,MYB,Trihelix,MYB$\longleftrightarrow$Trihelix
941,filter22$\longleftrightarrow$filter129,4253,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYB_tnt.MYB51_col_a_m1,0.0122174,510.0,150.0,3233.0,4171.0,2.6536993817069834e-161,1.326237298688482e-159,MYB39,MYB51,MYB51$\longleftrightarrow$MYB39,MYB,MYB,MYB$\longleftrightarrow$MYB
942,filter22$\longleftrightarrow$filter130,4254,MYB_tnt.MYB39_colamp_a_m1,0.0160901,NAC_tnt.ANAC042_col_a_m1,0.00291876,48.0,492.0,1089.0,1136.0,6.100939056748428e-57,1.1754982518296122e-56,MYB39,ANAC042,MYB39$\longleftrightarrow$ANAC042,MYB,NAC,MYB$\longleftrightarrow$NAC
943,filter22$\longleftrightarrow$filter135,4259,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.015902200000000002,6.0,234.0,4067.0,4865.0,1.746923962940368e-14,1.7739551402350058e-14,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
944,filter22$\longleftrightarrow$filter136,4260,MYB_tnt.MYB39_colamp_a_m1,0.0160901,AP2EREBP_tnt.DEAR5_col_a_m1,0.00816865,264.0,24.0,1337.0,1292.0,1.543874256360773e-55,2.8757313771720018e-55,MYB39,DEAR5,MYB39$\longleftrightarrow$DEAR5,MYB,AP2EREBP,MYB$\longleftrightarrow$AP2EREBP
945,filter22$\longleftrightarrow$filter137,4261,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.00879852,162.0,168.0,1584.0,2383.0,1.6673531532237587e-105,1.3106828114331228e-104,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
946,filter22$\longleftrightarrow$filter139,4263,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYB_tnt.MYB51_col_a_m1,0.037427499999999995,6.0,84.0,2945.0,3031.0,3.286010867909883e-89,1.5634721793343474e-88,MYB39,MYB51,MYB51$\longleftrightarrow$MYB39,MYB,MYB,MYB$\longleftrightarrow$MYB
947,filter22$\longleftrightarrow$filter142,4266,MYB_tnt.MYB39_colamp_a_m1,0.0160901,C2C2dof_tnt.AT5G66940_col_a_m1,0.00714335,42.0,48.0,1343.0,2641.0,2.624183498355587e-68,6.811554210473931e-68,MYB39,AT5G66940,MYB39$\longleftrightarrow$AT5G66940,MYB,C2C2dof,MYB$\longleftrightarrow$C2C2dof
948,filter22$\longleftrightarrow$filter143,4267,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYBrelated_tnt.TBP3_colamp_a_m1,0.029313799999999997,252.0,366.0,958.0,946.0,3.794513707562404e-40,5.074190708661713e-40,MYB39,TBP3,MYB39$\longleftrightarrow$TBP3,MYB,MYBrelated,MYB$\longleftrightarrow$MYBrelated
949,filter22$\longleftrightarrow$filter145,4269,MYB_tnt.MYB39_colamp_a_m1,0.0160901,NAC_tnt.ATAF1_col_a_m1,0.041806,48.0,48.0,1282.0,1276.0,4.614931129229006e-57,8.912963004340324e-57,MYB39,ATAF1,MYB39$\longleftrightarrow$ATAF1,MYB,NAC,MYB$\longleftrightarrow$NAC
950,filter22$\longleftrightarrow$filter147,4271,MYB_tnt.MYB39_colamp_a_m1,0.0160901,TCP_tnt.TCP1_col_a_m1,0.00245302,192.0,198.0,2052.0,1577.0,7.961373674475826e-97,4.743241152046716e-96,MYB39,TCP1,TCP1$\longleftrightarrow$MYB39,MYB,TCP,MYB$\longleftrightarrow$TCP
951,filter22$\longleftrightarrow$filter149,4273,MYB_tnt.MYB39_colamp_a_m1,0.0160901,TCP_tnt.TCP1_col_a_m1,0.0107682,72.0,102.0,901.0,1097.0,9.021627306252301e-40,1.19864033964665e-39,MYB39,TCP1,TCP1$\longleftrightarrow$MYB39,MYB,TCP,MYB$\longleftrightarrow$TCP
952,filter22$\longleftrightarrow$filter150,4274,MYB_tnt.MYB39_colamp_a_m1,0.0160901,WRKY_tnt.WRKY31_col_a_m1,0.00014247,42.0,552.0,1398.0,2197.0,1.0293040806894723e-78,3.5742322887437205e-78,MYB39,WRKY31,WRKY31$\longleftrightarrow$MYB39,MYB,WRKY,MYB$\longleftrightarrow$WRKY
953,filter22$\longleftrightarrow$filter151,4275,MYB_tnt.MYB39_colamp_a_m1,0.0160901,bZIP_tnt.TGA2_col_m1,0.012859700000000002,84.0,84.0,1993.0,1923.0,3.837731329427339e-88,1.7571346333537293e-87,MYB39,TGA2,TGA2$\longleftrightarrow$MYB39,MYB,bZIP,MYB$\longleftrightarrow$bZIP
954,filter22$\longleftrightarrow$filter152,4276,MYB_tnt.MYB39_colamp_a_m1,0.0160901,AP2EREBP_tnt.RAP21_colamp_a_m1,0.0148232,252.0,96.0,868.0,475.0,6.667454209155628e-25,7.24025572403211e-25,MYB39,RAP21,MYB39$\longleftrightarrow$RAP21,MYB,AP2EREBP,MYB$\longleftrightarrow$AP2EREBP
955,filter22$\longleftrightarrow$filter157,4281,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G20400_col_a_m1,0.00998654,42.0,318.0,2855.0,2982.0,6.861155768481099e-122,9.267552812436943e-121,MYB39,AT2G20400,MYB39$\longleftrightarrow$AT2G20400,MYB,G2like,MYB$\longleftrightarrow$G2like
956,filter22$\longleftrightarrow$filter159,4283,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYBrelated_tnt.AT1G72740_colamp_a_m1,0.0240901,78.0,420.0,2420.0,3107.0,1.1046161701995192e-35,1.3705129872598635e-35,MYB39,AT1G72740,MYB39$\longleftrightarrow$AT1G72740,MYB,MYBrelated,MYB$\longleftrightarrow$MYBrelated
957,filter22$\longleftrightarrow$filter160,4284,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.0330733,360.0,6.0,2931.0,3348.0,1.9329242098660914e-34,2.3488653495744873e-34,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
958,filter22$\longleftrightarrow$filter161,4285,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G20400_col_a_m1,0.048160699999999994,60.0,426.0,3072.0,3585.0,7.968830657345754e-151,2.7612529483080206e-149,MYB39,AT2G20400,MYB39$\longleftrightarrow$AT2G20400,MYB,G2like,MYB$\longleftrightarrow$G2like
959,filter22$\longleftrightarrow$filter164,4288,MYB_tnt.MYB39_colamp_a_m1,0.0160901,HB_tnt.ATHB40_col_a_m1,0.012983100000000001,96.0,204.0,1093.0,848.0,8.408999644039504e-42,1.1572393706275084e-41,MYB39,ATHB40,ATHB40$\longleftrightarrow$MYB39,MYB,HB,HB$\longleftrightarrow$MYB
960,filter22$\longleftrightarrow$filter168,4292,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYB_tnt.MYB51_col_a_m1,0.000122444,48.0,6.0,3426.0,4239.0,1.0662537993345189e-23,1.143615507102991e-23,MYB39,MYB51,MYB51$\longleftrightarrow$MYB39,MYB,MYB,MYB$\longleftrightarrow$MYB
961,filter22$\longleftrightarrow$filter171,4295,MYB_tnt.MYB39_colamp_a_m1,0.0160901,BZR_tnt.BZR1_col_a_m1,0.00023313099999999997,162.0,558.0,1604.0,1922.0,1.2681819437937732e-112,1.258881296994369e-111,MYB39,BZR1,MYB39$\longleftrightarrow$BZR1,MYB,BZR,MYB$\longleftrightarrow$BZR
962,filter22$\longleftrightarrow$filter172,4296,MYB_tnt.MYB39_colamp_a_m1,0.0160901,AP2EREBP_tnt.ERF1_col_a_m1,0.000678333,192.0,162.0,547.0,934.0,1.5182292412900238e-30,1.7490797731467828e-30,MYB39,ERF1,MYB39$\longleftrightarrow$ERF1,MYB,AP2EREBP,MYB$\longleftrightarrow$AP2EREBP
963,filter22$\longleftrightarrow$filter174,4298,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYBrelated_tnt.AT1G72740_colamp_a_m1,0.0196442,126.0,156.0,1227.0,1162.0,2.7531811763039524e-66,6.749969095262935e-66,MYB39,AT1G72740,MYB39$\longleftrightarrow$AT1G72740,MYB,MYBrelated,MYB$\longleftrightarrow$MYBrelated
964,filter22$\longleftrightarrow$filter176,4300,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.00298049,114.0,396.0,3500.0,4436.0,1.869880722355223e-26,2.0608337664362825e-26,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
965,filter22$\longleftrightarrow$filter179,4303,MYB_tnt.MYB39_colamp_a_m1,0.0160901,G2like_tnt.AT2G40260_colamp_a_m1,0.0140888,72.0,72.0,2818.0,3911.0,1.5647228405494495e-100,1.050207055273737e-99,MYB39,AT2G40260,AT2G40260$\longleftrightarrow$MYB39,MYB,G2like,MYB$\longleftrightarrow$G2like
966,filter22$\longleftrightarrow$filter182,4306,MYB_tnt.MYB39_colamp_a_m1,0.0160901,C2C2dof_tnt.OBP3_colamp_a_m1,0.047583099999999996,30.0,168.0,2350.0,2256.0,2.6912770238474623e-107,2.251799977326074e-106,MYB39,OBP3,MYB39$\longleftrightarrow$OBP3,MYB,C2C2dof,MYB$\longleftrightarrow$C2C2dof
967,filter22$\longleftrightarrow$filter183,4307,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYBrelated_tnt.At1g49010_col_a_m1,0.0449462,216.0,312.0,1218.0,1608.0,2.1425068088672068e-44,3.107459925708281e-44,MYB39,At1g49010,MYB39$\longleftrightarrow$At1g49010,MYB,MYBrelated,MYB$\longleftrightarrow$MYBrelated
968,filter22$\longleftrightarrow$filter184,4308,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYB_tnt.MYB51_col_a_m1,0.0136838,114.0,6.0,3269.0,4340.0,3.681488366080143e-12,3.7132080904172465e-12,MYB39,MYB51,MYB51$\longleftrightarrow$MYB39,MYB,MYB,MYB$\longleftrightarrow$MYB
969,filter22$\longleftrightarrow$filter185,4309,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYB_tnt.MYB67_col_a_m1,0.0006108590000000001,138.0,132.0,1927.0,2762.0,5.232117046654922e-124,7.656095597323657e-123,MYB39,MYB67,MYB39$\longleftrightarrow$MYB67,MYB,MYB,MYB$\longleftrightarrow$MYB
970,filter22$\longleftrightarrow$filter189,4313,MYB_tnt.MYB39_colamp_a_m1,0.0160901,WRKY_tnt.WRKY6_col_a_m1,0.00227603,186.0,6.0,2305.0,3298.0,4.319918422922917e-81,1.6056355831653428e-80,MYB39,WRKY6,MYB39$\longleftrightarrow$WRKY6,MYB,WRKY,MYB$\longleftrightarrow$WRKY
971,filter22$\longleftrightarrow$filter191,4315,MYB_tnt.MYB39_colamp_a_m1,0.0160901,WRKY_tnt.WRKY31_col_a_m1,5.54258e-05,66.0,498.0,3017.0,3219.0,9.34469782267915e-170,6.493315695609243e-168,MYB39,WRKY31,WRKY31$\longleftrightarrow$MYB39,MYB,WRKY,MYB$\longleftrightarrow$WRKY
972,filter22$\longleftrightarrow$filter195,4319,MYB_tnt.MYB39_colamp_a_m1,0.0160901,AP2EREBP_tnt.AT1G12630_col_a_m1,3.77544e-05,174.0,114.0,1573.0,1109.0,5.720127980439589e-61,1.2257147588692614e-60,MYB39,AT1G12630,MYB39$\longleftrightarrow$AT1G12630,MYB,AP2EREBP,MYB$\longleftrightarrow$AP2EREBP
973,filter22$\longleftrightarrow$filter198,4322,MYB_tnt.MYB39_colamp_a_m1,0.0160901,MYB_tnt.MYB51_col_a_m1,0.00758776,114.0,150.0,2614.0,3500.0,6.03990258611231e-40,8.04948658501983e-40,MYB39,MYB51,MYB51$\longleftrightarrow$MYB39,MYB,MYB,MYB$\longleftrightarrow$MYB
974,filter23$\longleftrightarrow$filter24,4324,G2like_tnt.AT2G40260_colamp_a_m1,0.0136804,C2C2dof_tnt.OBP3_colamp_a_m1,0.00793308,198.0,288.0,1444.0,1828.0,1.5173005698251894e-61,3.299163923077061e-61,AT2G40260,OBP3,AT2G40260$\longleftrightarrow$OBP3,G2like,C2C2dof,C2C2dof$\longleftrightarrow$G2like
975,filter23$\longleftrightarrow$filter25,4325,G2like_tnt.AT2G40260_colamp_a_m1,0.0136804,MYB_tnt.MYB51_col_a_m1,1.39345e-06,54.0,288.0,1449.0,1221.0,5.821671186494147e-76,1.8586436215554045e-75,AT2G40260,MYB51,MYB51$\longleftrightarrow$AT2G40260,G2like,MYB,MYB$\longleftrightarrow$G2like
976,filter23$\longleftrightarrow$filter37,4337,G2like_tnt.AT2G40260_colamp_a_m1,0.0136804,TCP_tnt.TCP20_col_a_m1,0.0390168,96.0,132.0,1594.0,1743.0,1.9756064244505318e-79,7.006285447409991e-79,AT2G40260,TCP20,AT2G40260$\longleftrightarrow$TCP20,G2like,TCP,TCP$\longleftrightarrow$G2like
977,filter23$\longleftrightarrow$filter38,4338,G2like_tnt.AT2G40260_colamp_a_m1,0.0136804,C2C2dof_tnt.OBP3_colamp_a_m1,0.0175329,78.0,252.0,1947.0,2507.0,2.4108387831956394e-78,8.272099062277304e-78,AT2G40260,OBP3,AT2G40260$\longleftrightarrow$OBP3,G2like,C2C2dof,C2C2dof$\longleftrightarrow$G2like
978,filter23$\longleftrightarrow$filter39,4339,G2like_tnt.AT2G40260_colamp_a_m1,0.0136804,C2C2dof_tnt.OBP1_col_a_m1,0.0170213,6.0,6.0,1959.0,2304.0,3.1249179335601954e-112,3.0484372093604496e-111,AT2G40260,OBP1,AT2G40260$\longleftrightarrow$OBP1,G2like,C2C2dof,C2C2dof$\longleftrightarrow$G2like
979,filter23$\longleftrightarrow$filter42,4342,G2like_tnt.AT2G40260_colamp_a_m1,0.0136804,C2H2_tnt.At5g22890_col_a_m1,0.0437396,384.0,294.0,903.0,1217.0,1.6512233948381687e-81,6.210129317663434e-81,AT2G40260,At5g22890,AT2G40260$\longleftrightarrow$At5g22890,G2like,C2H2,G2like$\longleftrightarrow$C2H2
980,filter23$\longleftrightarrow$filter43,4343,G2like_tnt.AT2G40260_colamp_a_m1,0.0136804,MYB_tnt.MYB51_col_a_m1,0.000151339,48.0,186.0,1445.0,1682.0,1.289727797707424e-50,2.1452538406823177e-50,AT2G40260,MYB51,MYB51$\longleftrightarrow$AT2G40260,G2like,MYB,MYB$\longleftrightarrow$G2like
981,filter23$\longleftrightarrow$filter45,4345,G2like_tnt.AT2G40260_colamp_a_m1,0.0136804,AP2EREBP_tnt.At1g19210_colamp_a_m1,0.030697500000000003,204.0,426.0,1391.0,1522.0,1.776978853926236e-75,5.592168376826717e-75,AT2G40260,At1g19210,AT2G40260$\longleftrightarrow$At1g19210,G2like,AP2EREBP,AP2EREBP$\longleftrightarrow$G2like
982,filter23$\longleftrightarrow$filter46,4346,G2like_tnt.AT2G40260_colamp_a_m1,0.0136804,bHLH_tnt.bHLH157_col_a_m1,0.00733547,48.0,24.0,1360.0,1316.0,1.5830713765672104e-76,5.137469896881701e-76,AT2G40260,bHLH157,AT2G40260$\longleftrightarrow$bHLH157,G2like,bHLH,G2like$\longleftrightarrow$bHLH
983,filter23$\longleftrightarrow$filter50,4350,G2like_tnt.AT2G40260_colamp_a_m1,0.0136804,AP2EREBP_tnt.RAP21_colamp_a_m1,0.00440428,240.0,30.0,1407.0,1593.0,2.231044156386332e-58,4.457285942202337e-58,AT2G40260,RAP21,AT2G40260$\longleftrightarrow$RAP21,G2like,AP2EREBP,AP2EREBP$\longleftrightarrow$G2like
984,filter23$\longleftrightarrow$filter62,4362,G2like_tnt.AT2G40260_colamp_a_m1,0.0136804,Trihelix_tnt.AT1G76880_col_a_m1,0.00509108,126.0,84.0,2408.0,2157.0,2.6316247909612904e-75,8.245799984024838e-75,AT2G40260,AT1G76880,AT2G40260$\longleftrightarrow$AT1G76880,G2like,Trihelix,G2like$\longleftrightarrow$Trihelix
985,filter23$\longleftrightarrow$filter63,4363,G2like_tnt.AT2G40260_colamp_a_m1,0.0136804,MYB_tnt.MYB51_col_a_m1,0.00977119,312.0,276.0,709.0,990.0,9.972947488496436e-72,2.8449721112079626e-71,AT2G40260,MYB51,MYB51$\longleftrightarrow$AT2G40260,G2like,MYB,MYB$\longleftrightarrow$G2like
